WEAR_PPG_GREEN
ppg|timeOffset|timestamp
755354|-18000000|1732075212422
755376|-18000000|1732075212462
755369|-18000000|1732075212502
755393|-18000000|1732075212542
755377|-18000000|1732075212582
755327|-18000000|1732075212622
749834|-18000000|1732075212662
755306|-18000000|1732075212702
755360|-18000000|1732075212742
755385|-18000000|1732075212782
749582|-18000000|1732075212822
755379|-18000000|1732075212862
755403|-18000000|1732075212902
755352|-18000000|1732075212942
754342|-18000000|1732075212982
755330|-18000000|1732075213022
755353|-18000000|1732075213062
755384|-18000000|1732075213102
755293|-18000000|1732075213142
755399|-18000000|1732075213182
755376|-18000000|1732075213222
755400|-18000000|1732075213262
755403|-18000000|1732075213302
748888|-18000000|1732075213342
755358|-18000000|1732075213382
755271|-18000000|1732075213422
755358|-18000000|1732075213462
757609|-18000000|1732075213502
755460|-18000000|1732075213542
755326|-18000000|1732075213582
755310|-18000000|1732075213622
753623|-18000000|1732075213662
755332|-18000000|1732075213702
755371|-18000000|1732075213742
755330|-18000000|1732075213782
755346|-18000000|1732075213822
755345|-18000000|1732075213862
755355|-18000000|1732075213902
755327|-18000000|1732075213942
755423|-18000000|1732075213982
752304|-18000000|1732075214022
755456|-18000000|1732075214062
755299|-18000000|1732075214102
755412|-18000000|1732075214142
761111|-18000000|1732075214182
755457|-18000000|1732075214222
755525|-18000000|1732075214262
755352|-18000000|1732075214302
759975|-18000000|1732075214342
755349|-18000000|1732075214382
755291|-18000000|1732075214422
755381|-18000000|1732075214462
755327|-18000000|1732075214502
755311|-18000000|1732075214542
755285|-18000000|1732075214582
755255|-18000000|1732075214622
755420|-18000000|1732075214662
760925|-18000000|1732075214702
755270|-18000000|1732075214742
755265|-18000000|1732075214782
755349|-18000000|1732075214822
758988|-18000000|1732075214862
755367|-18000000|1732075214902
755314|-18000000|1732075214942
755414|-18000000|1732075214982
750909|-18000000|1732075215022
755367|-18000000|1732075215062
755434|-18000000|1732075215102
755362|-18000000|1732075215142
755390|-18000000|1732075215182
755348|-18000000|1732075215222
755363|-18000000|1732075215262
755454|-18000000|1732075215302
755370|-18000000|1732075215342
757588|-18000000|1732075215382
755390|-18000000|1732075215422
755364|-18000000|1732075215462
755426|-18000000|1732075215502
759911|-18000000|1732075215542
755339|-18000000|1732075215582
755251|-18000000|1732075215622
755354|-18000000|1732075215662
749537|-18000000|1732075215702
755435|-18000000|1732075215742
755348|-18000000|1732075215782
755355|-18000000|1732075215822
755347|-18000000|1732075215862
755317|-18000000|1732075215902
755318|-18000000|1732075215942
755291|-18000000|1732075215982
755216|-18000000|1732075216022
749733|-18000000|1732075216061
755418|-18000000|1732075216100
755335|-18000000|1732075216139
755309|-18000000|1732075216178
754149|-18000000|1732075216217
755396|-18000000|1732075216256
755331|-18000000|1732075216296
755335|-18000000|1732075216336
758017|-18000000|1732075216376
755435|-18000000|1732075216416
755347|-18000000|1732075216456
755466|-18000000|1732075216496
755527|-18000000|1732075216536
755384|-18000000|1732075216576
755405|-18000000|1732075216616
755339|-18000000|1732075216656
749617|-18000000|1732075216696
755337|-18000000|1732075216736
755314|-18000000|1732075216776
755406|-18000000|1732075216816
749407|-18000000|1732075216856
755276|-18000000|1732075216896
755445|-18000000|1732075216936
755305|-18000000|1732075216976
756952|-18000000|1732075217016
755281|-18000000|1732075217056
755251|-18000000|1732075217096
755398|-18000000|1732075217136
755408|-18000000|1732075217176
755395|-18000000|1732075217216
755409|-18000000|1732075217256
755411|-18000000|1732075217296
755364|-18000000|1732075217336
752278|-18000000|1732075217376
755365|-18000000|1732075217416
755340|-18000000|1732075217456
755318|-18000000|1732075217496
749432|-18000000|1732075217536
755350|-18000000|1732075217576
755378|-18000000|1732075217616
755431|-18000000|1732075217656
761137|-18000000|1732075217696
755399|-18000000|1732075217736
755331|-18000000|1732075217776
755353|-18000000|1732075217816
755330|-18000000|1732075217856
755333|-18000000|1732075217896
755356|-18000000|1732075217936
755371|-18000000|1732075217976
755356|-18000000|1732075218016
750262|-18000000|1732075218056
755401|-18000000|1732075218096
755316|-18000000|1732075218136
755368|-18000000|1732075218176
750226|-18000000|1732075218216
755299|-18000000|1732075218256
755393|-18000000|1732075218296
755286|-18000000|1732075218336
761274|-18000000|1732075218376
755384|-18000000|1732075218416
755390|-18000000|1732075218456
755364|-18000000|1732075218496
755364|-18000000|1732075218536
755285|-18000000|1732075218576
755417|-18000000|1732075218616
755322|-18000000|1732075218656
755294|-18000000|1732075218696
759940|-18000000|1732075218736
755404|-18000000|1732075218776
755281|-18000000|1732075218816
755295|-18000000|1732075218856
749441|-18000000|1732075218896
755242|-18000000|1732075218936
755304|-18000000|1732075218976
755305|-18000000|1732075219016
761360|-18000000|1732075219056
755392|-18000000|1732075219096
755328|-18000000|1732075219136
755261|-18000000|1732075219176
755458|-18000000|1732075219216
755364|-18000000|1732075219256
755328|-18000000|1732075219296
755291|-18000000|1732075219336
755474|-18000000|1732075219376
757324|-18000000|1732075219416
755387|-18000000|1732075219456
755320|-18000000|1732075219496
755417|-18000000|1732075219536
754226|-18000000|1732075219576
755300|-18000000|1732075219616
755270|-18000000|1732075219656
755361|-18000000|1732075219696
749754|-18000000|1732075219736
755385|-18000000|1732075219776
755421|-18000000|1732075219816
755316|-18000000|1732075219856
755389|-18000000|1732075219896
755278|-18000000|1732075219936
755343|-18000000|1732075219976
755354|-18000000|1732075220016
755355|-18000000|1732075220056
760161|-18000000|1732075220096
755253|-18000000|1732075220136
755363|-18000000|1732075220176
755415|-18000000|1732075220216
749471|-18000000|1732075220256
755330|-18000000|1732075220296
755326|-18000000|1732075220336
755305|-18000000|1732075220376
749622|-18000000|1732075220416
755275|-18000000|1732075220456
755274|-18000000|1732075220496
755304|-18000000|1732075220536
755287|-18000000|1732075220576
755326|-18000000|1732075220616
755409|-18000000|1732075220656
755305|-18000000|1732075220696
755289|-18000000|1732075220736
757428|-18000000|1732075220776
755409|-18000000|1732075220816
755314|-18000000|1732075220856
755397|-18000000|1732075220896
760203|-18000000|1732075220936
755365|-18000000|1732075220976
755351|-18000000|1732075221016
755381|-18000000|1732075221056
758966|-18000000|1732075221096
755341|-18000000|1732075221136
755331|-18000000|1732075221176
755386|-18000000|1732075221216
755327|-18000000|1732075221256
755408|-18000000|1732075221296
755395|-18000000|1732075221336
755343|-18000000|1732075221376
755373|-18000000|1732075221416
751727|-18000000|1732075221456
755323|-18000000|1732075221496
755303|-18000000|1732075221536
755384|-18000000|1732075221576
760285|-18000000|1732075221616
755257|-18000000|1732075221656
755340|-18000000|1732075221696
755391|-18000000|1732075221736
750252|-18000000|1732075221776
755368|-18000000|1732075221816
755378|-18000000|1732075221856
755327|-18000000|1732075221896
755360|-18000000|1732075221936
755435|-18000000|1732075221976
755404|-18000000|1732075222016
755334|-18000000|1732075222056
759012|-18000000|1732075222096
755445|-18000000|1732075222136
755398|-18000000|1732075222176
755370|-18000000|1732075222216
761390|-18000000|1732075222256
755413|-18000000|1732075222296
755353|-18000000|1732075222336
755296|-18000000|1732075222376
756986|-18000000|1732075222416
755306|-18000000|1732075222456
755287|-18000000|1732075222496
755353|-18000000|1732075222536
754385|-18000000|1732075222576
755261|-18000000|1732075222616
755349|-18000000|1732075222656
755288|-18000000|1732075222696
755417|-18000000|1732075222736
755865|-18000000|1732075222776
755417|-18000000|1732075222816
755375|-18000000|1732075222856
755417|-18000000|1732075222896
756438|-18000000|1732075222936
755270|-18000000|1732075222976
755334|-18000000|1732075223016
755447|-18000000|1732075223056
750538|-18000000|1732075223096
755362|-18000000|1732075223136
755357|-18000000|1732075223176
755357|-18000000|1732075223216
758538|-18000000|1732075223256
755339|-18000000|1732075223296
755366|-18000000|1732075223336
755431|-18000000|1732075223376
755421|-18000000|1732075223416
755677|-18000000|1732075223456
755298|-18000000|1732075223496
755276|-18000000|1732075223536
755330|-18000000|1732075223576
757412|-18000000|1732075223616
755385|-18000000|1732075223656
755384|-18000000|1732075223696
755377|-18000000|1732075223736
758643|-18000000|1732075223776
755382|-18000000|1732075223816
755279|-18000000|1732075223856
755404|-18000000|1732075223896
753210|-18000000|1732075223936
755369|-18000000|1732075223976
755276|-18000000|1732075224016
755366|-18000000|1732075224056
755365|-18000000|1732075224096
761618|-18000000|1732075224136
755328|-18000000|1732075224176
755431|-18000000|1732075224216
755401|-18000000|1732075224256
749350|-18000000|1732075224296
755230|-18000000|1732075224336
755378|-18000000|1732075224376
755391|-18000000|1732075224416
760919|-18000000|1732075224456
755278|-18000000|1732075224496
755228|-18000000|1732075224536
755349|-18000000|1732075224576
758795|-18000000|1732075224616
755287|-18000000|1732075224656
755271|-18000000|1732075224696
755378|-18000000|1732075224736
755298|-18000000|1732075224776
750815|-18000000|1732075224816
755370|-18000000|1732075224856
755267|-18000000|1732075224896
755371|-18000000|1732075224936
750208|-18000000|1732075224976
755356|-18000000|1732075225016
755390|-18000000|1732075225056
755316|-18000000|1732075225096
749998|-18000000|1732075225136
755242|-18000000|1732075225176
755407|-18000000|1732075225216
755380|-18000000|1732075225256
756132|-18000000|1732075225296
755322|-18000000|1732075225336
755265|-18000000|1732075225376
755422|-18000000|1732075225416
755244|-18000000|1732075225456
759962|-18000000|1732075225496
755365|-18000000|1732075225536
755307|-18000000|1732075225576
755293|-18000000|1732075225616
750938|-18000000|1732075225656
755401|-18000000|1732075225696
755250|-18000000|1732075225736
755299|-18000000|1732075225776
761156|-18000000|1732075225816
755301|-18000000|1732075225856
755376|-18000000|1732075225896
755440|-18000000|1732075225936
750762|-18000000|1732075225976
755284|-18000000|1732075226016
755391|-18000000|1732075226056
755399|-18000000|1732075226096
755420|-18000000|1732075226136
755378|-18000000|1732075226176
755369|-18000000|1732075226216
755346|-18000000|1732075226256
755331|-18000000|1732075226296
759533|-18000000|1732075226336
755317|-18000000|1732075226376
755254|-18000000|1732075226416
755357|-18000000|1732075226456
760731|-18000000|1732075226496
755378|-18000000|1732075226536
755386|-18000000|1732075226576
755302|-18000000|1732075226616
751415|-18000000|1732075226656
755399|-18000000|1732075226696
755360|-18000000|1732075226736
755424|-18000000|1732075226776
755393|-18000000|1732075226816
755348|-18000000|1732075226856
755377|-18000000|1732075226896
755380|-18000000|1732075226936
755369|-18000000|1732075226976
751347|-18000000|1732075227016
755360|-18000000|1732075227056
755371|-18000000|1732075227096
755351|-18000000|1732075227136
749499|-18000000|1732075227176
755417|-18000000|1732075227216
755472|-18000000|1732075227256
758182|-18000000|1732075227296
755334|-18000000|1732075227336
755330|-18000000|1732075227376
755257|-18000000|1732075227416
755345|-18000000|1732075227456
755410|-18000000|1732075227496
755366|-18000000|1732075227536
755260|-18000000|1732075227576
755312|-18000000|1732075227616
759399|-18000000|1732075227656
755365|-18000000|1732075227696
755320|-18000000|1732075227736
755328|-18000000|1732075227776
749486|-18000000|1732075227816
755304|-18000000|1732075227856
755319|-18000000|1732075227896
755269|-18000000|1732075227936
758263|-18000000|1732075227976
755330|-18000000|1732075228016
755295|-18000000|1732075228055
755335|-18000000|1732075228094
755370|-18000000|1732075228134
755346|-18000000|1732075228174
755428|-18000000|1732075228214
755383|-18000000|1732075228254
755330|-18000000|1732075228294
749837|-18000000|1732075228334
755291|-18000000|1732075228374
755307|-18000000|1732075228414
755344|-18000000|1732075228454
757953|-18000000|1732075228494
755459|-18000000|1732075228534
755342|-18000000|1732075228574
755296|-18000000|1732075228614
761182|-18000000|1732075228654
755351|-18000000|1732075228694
755407|-18000000|1732075228734
755319|-18000000|1732075228774
755436|-18000000|1732075228814
755342|-18000000|1732075228854
755336|-18000000|1732075228894
755398|-18000000|1732075228934
755321|-18000000|1732075228974
749083|-18000000|1732075229014
755344|-18000000|1732075229054
755346|-18000000|1732075229094
755467|-18000000|1732075229134
761248|-18000000|1732075229174
755333|-18000000|1732075229214
755429|-18000000|1732075229254
755333|-18000000|1732075229294
759902|-18000000|1732075229334
755377|-18000000|1732075229374
755241|-18000000|1732075229414
755332|-18000000|1732075229454
755465|-18000000|1732075229494
755363|-18000000|1732075229534
755451|-18000000|1732075229574
755399|-18000000|1732075229614
755381|-18000000|1732075229654
761495|-18000000|1732075229694
755339|-18000000|1732075229734
755352|-18000000|1732075229774
755350|-18000000|1732075229814
758754|-18000000|1732075229854
755263|-18000000|1732075229894
755355|-18000000|1732075229934
755372|-18000000|1732075229974
755336|-18000000|1732075230014
755250|-18000000|1732075230054
755284|-18000000|1732075230094
755296|-18000000|1732075230134
755416|-18000000|1732075230174
755402|-18000000|1732075230214
755303|-18000000|1732075230254
755238|-18000000|1732075230294
755426|-18000000|1732075230334
751903|-18000000|1732075230374
755412|-18000000|1732075230414
755296|-18000000|1732075230454
755367|-18000000|1732075230494
751349|-18000000|1732075230534
755357|-18000000|1732075230574
755366|-18000000|1732075230614
755339|-18000000|1732075230654
750562|-18000000|1732075230694
755392|-18000000|1732075230734
755346|-18000000|1732075230774
755320|-18000000|1732075230814
755379|-18000000|1732075230854
755383|-18000000|1732075230894
755267|-18000000|1732075230934
755356|-18000000|1732075230974
755284|-18000000|1732075231014
749134|-18000000|1732075231054
755263|-18000000|1732075231094
755330|-18000000|1732075231134
755258|-18000000|1732075231174
761111|-18000000|1732075231214
755292|-18000000|1732075231254
755310|-18000000|1732075231294
755337|-18000000|1732075231334
755566|-18000000|1732075231374
755269|-18000000|1732075231414
755269|-18000000|1732075231454
755294|-18000000|1732075231494
755303|-18000000|1732075231534
755380|-18000000|1732075231574
755270|-18000000|1732075231614
755413|-18000000|1732075231654
755284|-18000000|1732075231694
759714|-18000000|1732075231734
755329|-18000000|1732075231774
755420|-18000000|1732075231814
755341|-18000000|1732075231854
753010|-18000000|1732075231894
755339|-18000000|1732075231934
755330|-18000000|1732075231974
755306|-18000000|1732075232014
749308|-18000000|1732075232054
755373|-18000000|1732075232094
755421|-18000000|1732075232134
755264|-18000000|1732075232174
755323|-18000000|1732075232214
755344|-18000000|1732075232254
755369|-18000000|1732075232294
755393|-18000000|1732075232334
755348|-18000000|1732075232374
756721|-18000000|1732075232414
755411|-18000000|1732075232454
755309|-18000000|1732075232494
755195|-18000000|1732075232534
756015|-18000000|1732075232574
755367|-18000000|1732075232614
755346|-18000000|1732075232654
755277|-18000000|1732075232694
755353|-18000000|1732075232734
755256|-18000000|1732075232774
755321|-18000000|1732075232814
755304|-18000000|1732075232854
755347|-18000000|1732075232894
755358|-18000000|1732075232934
755374|-18000000|1732075232974
755300|-18000000|1732075233014
761435|-18000000|1732075233054
755369|-18000000|1732075233094
755256|-18000000|1732075233134
755241|-18000000|1732075233174
751547|-18000000|1732075233214
755370|-18000000|1732075233254
755320|-18000000|1732075233294
755303|-18000000|1732075233334
749967|-18000000|1732075233374
755366|-18000000|1732075233414
755324|-18000000|1732075233454
755394|-18000000|1732075233494
755342|-18000000|1732075233534
755247|-18000000|1732075233574
755291|-18000000|1732075233614
755297|-18000000|1732075233654
755281|-18000000|1732075233694
749640|-18000000|1732075233734
755326|-18000000|1732075233774
755348|-18000000|1732075233814
755349|-18000000|1732075233854
754525|-18000000|1732075233894
755419|-18000000|1732075233934
755383|-18000000|1732075233974
755423|-18000000|1732075234014
749412|-18000000|1732075234054
755293|-18000000|1732075234094
755339|-18000000|1732075234134
755282|-18000000|1732075234174
755327|-18000000|1732075234214
755185|-18000000|1732075234254
755260|-18000000|1732075234294
755363|-18000000|1732075234334
755318|-18000000|1732075234374
761639|-18000000|1732075234414
755238|-18000000|1732075234454
755338|-18000000|1732075234494
755383|-18000000|1732075234534
761142|-18000000|1732075234574
755331|-18000000|1732075234614
755264|-18000000|1732075234654
755325|-18000000|1732075234694
753133|-18000000|1732075234734
755332|-18000000|1732075234774
755415|-18000000|1732075234814
755330|-18000000|1732075234854
755396|-18000000|1732075234894
755391|-18000000|1732075234934
755343|-18000000|1732075234974
755311|-18000000|1732075235014
755299|-18000000|1732075235054
749312|-18000000|1732075235094
755377|-18000000|1732075235134
755354|-18000000|1732075235174
755374|-18000000|1732075235214
761272|-18000000|1732075235254
755291|-18000000|1732075235294
755339|-18000000|1732075235334
755398|-18000000|1732075235374
755728|-18000000|1732075235414
755360|-18000000|1732075235454
755363|-18000000|1732075235494
755312|-18000000|1732075235534
755328|-18000000|1732075235574
755373|-18000000|1732075235614
755281|-18000000|1732075235654
755258|-18000000|1732075235694
755306|-18000000|1732075235734
754126|-18000000|1732075235774
755378|-18000000|1732075235814
755398|-18000000|1732075235854
755321|-18000000|1732075235894
760287|-18000000|1732075235934
755371|-18000000|1732075235974
755280|-18000000|1732075236014
755321|-18000000|1732075236054
759931|-18000000|1732075236094
755348|-18000000|1732075236134
755338|-18000000|1732075236174
755317|-18000000|1732075236214
755286|-18000000|1732075236254
755367|-18000000|1732075236294
755280|-18000000|1732075236334
755354|-18000000|1732075236374
755332|-18000000|1732075236414
759338|-18000000|1732075236454
755351|-18000000|1732075236494
755304|-18000000|1732075236534
755308|-18000000|1732075236574
761221|-18000000|1732075236614
755339|-18000000|1732075236654
755330|-18000000|1732075236694
755234|-18000000|1732075236734
749499|-18000000|1732075236774
755269|-18000000|1732075236814
755301|-18000000|1732075236854
755407|-18000000|1732075236894
755331|-18000000|1732075236934
755305|-18000000|1732075236974
755295|-18000000|1732075237014
755359|-18000000|1732075237054
755222|-18000000|1732075237094
758265|-18000000|1732075237134
755366|-18000000|1732075237174
755285|-18000000|1732075237214
755328|-18000000|1732075237254
761159|-18000000|1732075237294
755348|-18000000|1732075237334
755274|-18000000|1732075237374
755376|-18000000|1732075237414
752199|-18000000|1732075237454
755244|-18000000|1732075237494
755282|-18000000|1732075237534
755317|-18000000|1732075237574
755377|-18000000|1732075237614
755380|-18000000|1732075237654
755362|-18000000|1732075237694
755312|-18000000|1732075237734
755323|-18000000|1732075237774
758327|-18000000|1732075237814
755364|-18000000|1732075237854
755294|-18000000|1732075237894
755233|-18000000|1732075237934
761297|-18000000|1732075237974
755323|-18000000|1732075238014
755290|-18000000|1732075238054
755309|-18000000|1732075238094
754090|-18000000|1732075238134
755447|-18000000|1732075238174
755372|-18000000|1732075238214
755127|-18000000|1732075238254
755397|-18000000|1732075238294
755361|-18000000|1732075238334
755325|-18000000|1732075238374
755279|-18000000|1732075238414
761136|-18000000|1732075238454
755327|-18000000|1732075238494
755318|-18000000|1732075238534
755309|-18000000|1732075238574
749301|-18000000|1732075238614
755293|-18000000|1732075238654
755337|-18000000|1732075238694
755339|-18000000|1732075238734
760067|-18000000|1732075238774
755331|-18000000|1732075238814
755247|-18000000|1732075238854
755308|-18000000|1732075238894
752741|-18000000|1732075238934
755336|-18000000|1732075238974
755179|-18000000|1732075239014
755379|-18000000|1732075239054
755312|-18000000|1732075239094
754753|-18000000|1732075239134
755414|-18000000|1732075239174
755308|-18000000|1732075239214
755297|-18000000|1732075239254
754109|-18000000|1732075239294
755313|-18000000|1732075239334
755347|-18000000|1732075239374
755264|-18000000|1732075239414
752608|-18000000|1732075239454
755335|-18000000|1732075239494
755263|-18000000|1732075239534
755310|-18000000|1732075239574
752555|-18000000|1732075239614
755267|-18000000|1732075239654
755215|-18000000|1732075239694
755309|-18000000|1732075239734
755240|-18000000|1732075239774
