WEAR_PPG_GREEN
ppg|timeOffset|timestamp
1696260|-18000000|1732377604698
1700265|-18000000|1732377604738
1701636|-18000000|1732377604778
1702042|-18000000|1732377604818
1707439|-18000000|1732377604858
1699561|-18000000|1732377604898
1691802|-18000000|1732377604938
1684954|-18000000|1732377604978
1680275|-18000000|1732377605018
1680652|-18000000|1732377605058
1683181|-18000000|1732377605098
1687249|-18000000|1732377605138
1684444|-18000000|1732377605178
1686150|-18000000|1732377605218
1686699|-18000000|1732377605258
1682889|-18000000|1732377605298
1689471|-18000000|1732377605338
1694518|-18000000|1732377605378
1706360|-18000000|1732377605418
1714239|-18000000|1732377605458
1712537|-18000000|1732377605498
1716457|-18000000|1732377605538
1719741|-18000000|1732377605578
1718266|-18000000|1732377605618
1710819|-18000000|1732377605658
1707449|-18000000|1732377605698
1704262|-18000000|1732377605738
1702842|-18000000|1732377605778
1704479|-18000000|1732377605818
1705236|-18000000|1732377605858
1712398|-18000000|1732377605898
1715592|-18000000|1732377605938
1723858|-18000000|1732377605978
1725719|-18000000|1732377606018
1721297|-18000000|1732377606058
1718346|-18000000|1732377606098
1718698|-18000000|1732377606138
1716671|-18000000|1732377606178
1716827|-18000000|1732377606218
1718276|-18000000|1732377606258
1718252|-18000000|1732377606298
1716488|-18000000|1732377606338
1713602|-18000000|1732377606378
1714058|-18000000|1732377606418
1710274|-18000000|1732377606458
1704374|-18000000|1732377606498
1698557|-18000000|1732377606538
1692704|-18000000|1732377606578
1692299|-18000000|1732377606618
1696614|-18000000|1732377606658
1699499|-18000000|1732377606698
1698589|-18000000|1732377606738
1694625|-18000000|1732377606778
1690993|-18000000|1732377606818
1688076|-18000000|1732377606858
1690153|-18000000|1732377606898
1693353|-18000000|1732377606938
1695626|-18000000|1732377606978
1699884|-18000000|1732377607018
1703322|-18000000|1732377607058
1697821|-18000000|1732377607098
1685761|-18000000|1732377607138
1689017|-18000000|1732377607178
1692605|-18000000|1732377607218
1694741|-18000000|1732377607258
1693187|-18000000|1732377607298
1693354|-18000000|1732377607338
1695505|-18000000|1732377607378
1694734|-18000000|1732377607418
1696346|-18000000|1732377607458
1687772|-18000000|1732377607498
1685976|-18000000|1732377607538
1685434|-18000000|1732377607578
1676565|-18000000|1732377607618
1678435|-18000000|1732377607658
1679180|-18000000|1732377607698
1682987|-18000000|1732377607738
1681528|-18000000|1732377607778
1680421|-18000000|1732377607818
1676946|-18000000|1732377607858
1673913|-18000000|1732377607898
1671092|-18000000|1732377607938
1670025|-18000000|1732377607978
1669881|-18000000|1732377608018
1676648|-18000000|1732377608058
1672437|-18000000|1732377608098
1662096|-18000000|1732377608138
1659728|-18000000|1732377608178
1656754|-18000000|1732377608218
1649991|-18000000|1732377608258
1650507|-18000000|1732377608298
1649874|-18000000|1732377608338
1648241|-18000000|1732377608378
1648088|-18000000|1732377608418
1642652|-18000000|1732377608458
1644908|-18000000|1732377608498
1642120|-18000000|1732377608538
1638177|-18000000|1732377608578
1637443|-18000000|1732377608618
1640645|-18000000|1732377608658
1642455|-18000000|1732377608698
1640794|-18000000|1732377608738
1629590|-18000000|1732377608778
1617630|-18000000|1732377608818
1618089|-18000000|1732377608858
1623140|-18000000|1732377608898
1618322|-18000000|1732377608938
1628872|-18000000|1732377608978
1628216|-18000000|1732377609018
1616801|-18000000|1732377609058
1613546|-18000000|1732377609098
1610714|-18000000|1732377609138
1603162|-18000000|1732377609178
1597879|-18000000|1732377609218
1597517|-18000000|1732377609258
1598215|-18000000|1732377609298
1599380|-18000000|1732377609338
1604475|-18000000|1732377609378
1610579|-18000000|1732377609418
1608429|-18000000|1732377609458
1609795|-18000000|1732377609498
1611980|-18000000|1732377609538
1615274|-18000000|1732377609578
1616306|-18000000|1732377609618
1617364|-18000000|1732377609658
1616977|-18000000|1732377609698
1618311|-18000000|1732377609738
1623851|-18000000|1732377609778
1629783|-18000000|1732377609818
1635279|-18000000|1732377609858
1638928|-18000000|1732377609898
1643036|-18000000|1732377609938
1645363|-18000000|1732377609978
1652475|-18000000|1732377610018
1651938|-18000000|1732377610058
1649258|-18000000|1732377610098
1644811|-18000000|1732377610138
1635602|-18000000|1732377610178
1632701|-18000000|1732377610218
1631144|-18000000|1732377610258
1628939|-18000000|1732377610298
1627522|-18000000|1732377610338
1626511|-18000000|1732377610378
1627945|-18000000|1732377610418
1630945|-18000000|1732377610458
1633466|-18000000|1732377610498
1636312|-18000000|1732377610538
1639628|-18000000|1732377610578
1640156|-18000000|1732377610618
1642608|-18000000|1732377610658
1645970|-18000000|1732377610698
1646991|-18000000|1732377610738
1651866|-18000000|1732377610778
1654024|-18000000|1732377610818
1651625|-18000000|1732377610858
1650401|-18000000|1732377610898
1642899|-18000000|1732377610938
1639440|-18000000|1732377610978
1640963|-18000000|1732377611018
1639428|-18000000|1732377611058
1634413|-18000000|1732377611098
1632716|-18000000|1732377611138
1628274|-18000000|1732377611178
1626393|-18000000|1732377611218
1623829|-18000000|1732377611258
1621783|-18000000|1732377611298
1619479|-18000000|1732377611338
1616688|-18000000|1732377611378
1616605|-18000000|1732377611418
1615709|-18000000|1732377611458
1614940|-18000000|1732377611498
1619860|-18000000|1732377611538
1618208|-18000000|1732377611578
1617271|-18000000|1732377611618
1618630|-18000000|1732377611658
1618063|-18000000|1732377611698
1618252|-18000000|1732377611738
1618566|-18000000|1732377611778
1618154|-18000000|1732377611818
1614158|-18000000|1732377611858
1608035|-18000000|1732377611898
1602182|-18000000|1732377611938
1594675|-18000000|1732377611978
1585906|-18000000|1732377612018
1580926|-18000000|1732377612058
1582471|-18000000|1732377612098
1578722|-18000000|1732377612138
1570153|-18000000|1732377612178
1566035|-18000000|1732377612218
1566928|-18000000|1732377612258
1566312|-18000000|1732377612298
1566723|-18000000|1732377612338
1566344|-18000000|1732377612378
1569374|-18000000|1732377612418
1570247|-18000000|1732377612458
1570954|-18000000|1732377612498
1574570|-18000000|1732377612538
1575698|-18000000|1732377612578
1587968|-18000000|1732377612618
1584041|-18000000|1732377612658
1569141|-18000000|1732377612698
1571081|-18000000|1732377612738
1568549|-18000000|1732377612778
1561936|-18000000|1732377612818
1557344|-18000000|1732377612858
1555619|-18000000|1732377612898
1553677|-18000000|1732377612938
1553048|-18000000|1732377612978
1552028|-18000000|1732377613018
1556829|-18000000|1732377613058
1563325|-18000000|1732377613098
1560991|-18000000|1732377613138
1559358|-18000000|1732377613178
1556676|-18000000|1732377613218
1559369|-18000000|1732377613258
1562969|-18000000|1732377613298
1567411|-18000000|1732377613338
1568894|-18000000|1732377613378
1570401|-18000000|1732377613418
1569871|-18000000|1732377613458
1561915|-18000000|1732377613498
1559657|-18000000|1732377613538
1553416|-18000000|1732377613578
1551334|-18000000|1732377613618
1554496|-18000000|1732377613658
1555320|-18000000|1732377613698
1547751|-18000000|1732377613738
1540773|-18000000|1732377613778
1532855|-18000000|1732377613818
1525161|-18000000|1732377613858
1517930|-18000000|1732377613898
1515370|-18000000|1732377613938
1512544|-18000000|1732377613978
1506705|-18000000|1732377614018
1503659|-18000000|1732377614058
1502587|-18000000|1732377614098
1501163|-18000000|1732377614138
1499739|-18000000|1732377614178
1501019|-18000000|1732377614218
1501257|-18000000|1732377614258
1501232|-18000000|1732377614298
1498270|-18000000|1732377614338
1498683|-18000000|1732377614378
1498814|-18000000|1732377614418
1500468|-18000000|1732377614458
1499359|-18000000|1732377614498
1495083|-18000000|1732377614538
1493110|-18000000|1732377614578
1490902|-18000000|1732377614618
1490053|-18000000|1732377614658
1495522|-18000000|1732377614698
1495708|-18000000|1732377614738
1495077|-18000000|1732377614778
1496149|-18000000|1732377614818
1492923|-18000000|1732377614858
1491376|-18000000|1732377614898
1492680|-18000000|1732377614938
1492658|-18000000|1732377614978
1493791|-18000000|1732377615018
1491628|-18000000|1732377615058
1490050|-18000000|1732377615098
1493686|-18000000|1732377615138
1492334|-18000000|1732377615178
1493767|-18000000|1732377615218
1497454|-18000000|1732377615258
1497034|-18000000|1732377615298
1499133|-18000000|1732377615338
1502639|-18000000|1732377615378
1504997|-18000000|1732377615418
1507707|-18000000|1732377615458
1511156|-18000000|1732377615498
1511305|-18000000|1732377615538
1510374|-18000000|1732377615578
1510908|-18000000|1732377615618
1510096|-18000000|1732377615658
1508093|-18000000|1732377615698
1509184|-18000000|1732377615738
1508812|-18000000|1732377615778
1510966|-18000000|1732377615818
1509938|-18000000|1732377615859
1509100|-18000000|1732377615900
1509378|-18000000|1732377615941
1511105|-18000000|1732377615982
1512419|-18000000|1732377616023
1513936|-18000000|1732377616063
1514363|-18000000|1732377616103
1513651|-18000000|1732377616143
1513326|-18000000|1732377616183
1511083|-18000000|1732377616223
1508160|-18000000|1732377616263
1505237|-18000000|1732377616303
1506822|-18000000|1732377616343
1512124|-18000000|1732377616383
1511604|-18000000|1732377616423
1509710|-18000000|1732377616463
1511311|-18000000|1732377616503
1515936|-18000000|1732377616543
1514332|-18000000|1732377616583
1511142|-18000000|1732377616623
1508682|-18000000|1732377616663
1506551|-18000000|1732377616703
1504813|-18000000|1732377616743
1504645|-18000000|1732377616783
1508631|-18000000|1732377616823
1511273|-18000000|1732377616863
1512031|-18000000|1732377616903
1513689|-18000000|1732377616943
1517591|-18000000|1732377616983
1521188|-18000000|1732377617023
1524768|-18000000|1732377617063
1527248|-18000000|1732377617103
1531142|-18000000|1732377617143
1535654|-18000000|1732377617183
1538184|-18000000|1732377617223
1542508|-18000000|1732377617263
1544904|-18000000|1732377617303
1544695|-18000000|1732377617343
1545491|-18000000|1732377617383
1546663|-18000000|1732377617423
1549481|-18000000|1732377617463
1557393|-18000000|1732377617503
1562568|-18000000|1732377617543
1572956|-18000000|1732377617583
1584036|-18000000|1732377617623
1604890|-18000000|1732377617663
1620544|-18000000|1732377617703
1627371|-18000000|1732377617743
1642116|-18000000|1732377617783
1653346|-18000000|1732377617823
1658188|-18000000|1732377617863
1675745|-18000000|1732377617903
1702878|-18000000|1732377617943
1728966|-18000000|1732377617983
1747276|-18000000|1732377618023
1754632|-18000000|1732377618063
1767229|-18000000|1732377618103
1774946|-18000000|1732377618143
1758246|-18000000|1732377618183
1733096|-18000000|1732377618223
1724793|-18000000|1732377618263
1716138|-18000000|1732377618303
1706939|-18000000|1732377618343
1700541|-18000000|1732377618383
1697564|-18000000|1732377618423
1689568|-18000000|1732377618463
1680851|-18000000|1732377618503
1669656|-18000000|1732377618543
1659182|-18000000|1732377618583
1654899|-18000000|1732377618623
1655280|-18000000|1732377618663
1660616|-18000000|1732377618703
1662888|-18000000|1732377618743
1660889|-18000000|1732377618783
1661429|-18000000|1732377618823
1664041|-18000000|1732377618863
1650086|-18000000|1732377618903
1645961|-18000000|1732377618943
1646041|-18000000|1732377618983
1637686|-18000000|1732377619023
1629967|-18000000|1732377619063
1627813|-18000000|1732377619103
1631611|-18000000|1732377619143
1632182|-18000000|1732377619183
1629087|-18000000|1732377619223
1633673|-18000000|1732377619263
1634890|-18000000|1732377619303
1633351|-18000000|1732377619343
1631211|-18000000|1732377619383
1631753|-18000000|1732377619423
1627372|-18000000|1732377619463
1624092|-18000000|1732377619503
1625247|-18000000|1732377619543
1627146|-18000000|1732377619583
1621752|-18000000|1732377619623
1618019|-18000000|1732377619663
1620462|-18000000|1732377619703
1624139|-18000000|1732377619743
1627452|-18000000|1732377619783
1629745|-18000000|1732377619823
1633041|-18000000|1732377619863
1631116|-18000000|1732377619903
1630846|-18000000|1732377619943
1627675|-18000000|1732377619983
1618347|-18000000|1732377620023
1610833|-18000000|1732377620063
1608869|-18000000|1732377620103
1602485|-18000000|1732377620143
1600803|-18000000|1732377620183
1586169|-18000000|1732377620223
1578053|-18000000|1732377620263
1564879|-18000000|1732377620303
1560711|-18000000|1732377620343
1561088|-18000000|1732377620383
1559575|-18000000|1732377620423
1562895|-18000000|1732377620463
1565709|-18000000|1732377620503
1559009|-18000000|1732377620543
1558845|-18000000|1732377620583
1556508|-18000000|1732377620623
1557599|-18000000|1732377620663
1560027|-18000000|1732377620703
1560736|-18000000|1732377620743
1559136|-18000000|1732377620783
1562821|-18000000|1732377620823
1565006|-18000000|1732377620863
1558608|-18000000|1732377620903
1559742|-18000000|1732377620943
1563939|-18000000|1732377620983
1558131|-18000000|1732377621023
1558173|-18000000|1732377621063
1558055|-18000000|1732377621103
1552838|-18000000|1732377621143
1552685|-18000000|1732377621183
1554374|-18000000|1732377621223
1550845|-18000000|1732377621263
1551305|-18000000|1732377621303
1550122|-18000000|1732377621343
1551166|-18000000|1732377621383
1551963|-18000000|1732377621423
1549165|-18000000|1732377621463
1551190|-18000000|1732377621503
1551612|-18000000|1732377621543
1552257|-18000000|1732377621583
1554014|-18000000|1732377621623
1548386|-18000000|1732377621663
1546782|-18000000|1732377621703
1549401|-18000000|1732377621743
1549911|-18000000|1732377621783
1550370|-18000000|1732377621823
1551843|-18000000|1732377621863
1553335|-18000000|1732377621903
1555765|-18000000|1732377621943
1556199|-18000000|1732377621983
1557200|-18000000|1732377622023
1561260|-18000000|1732377622063
1562163|-18000000|1732377622103
1565139|-18000000|1732377622143
1570532|-18000000|1732377622183
1575984|-18000000|1732377622223
1573433|-18000000|1732377622263
1572872|-18000000|1732377622303
1565068|-18000000|1732377622343
1556622|-18000000|1732377622383
1551169|-18000000|1732377622423
1549888|-18000000|1732377622463
1540909|-18000000|1732377622503
1536096|-18000000|1732377622543
1539208|-18000000|1732377622583
1533289|-18000000|1732377622623
1528623|-18000000|1732377622663
1530851|-18000000|1732377622703
1535333|-18000000|1732377622743
1544250|-18000000|1732377622783
1550815|-18000000|1732377622823
1553250|-18000000|1732377622863
1556377|-18000000|1732377622903
1559611|-18000000|1732377622943
1562048|-18000000|1732377622983
1569594|-18000000|1732377623023
1583317|-18000000|1732377623063
1602998|-18000000|1732377623103
1616035|-18000000|1732377623143
1622484|-18000000|1732377623183
1627431|-18000000|1732377623223
1632268|-18000000|1732377623263
1641602|-18000000|1732377623303
1648801|-18000000|1732377623343
1650493|-18000000|1732377623383
1651329|-18000000|1732377623423
1651294|-18000000|1732377623463
1651139|-18000000|1732377623503
1653709|-18000000|1732377623543
1654864|-18000000|1732377623583
1653117|-18000000|1732377623623
1648762|-18000000|1732377623663
1646785|-18000000|1732377623703
1644859|-18000000|1732377623743
1645762|-18000000|1732377623783
1648934|-18000000|1732377623823
1651816|-18000000|1732377623863
1661924|-18000000|1732377623903
1684055|-18000000|1732377623943
1719128|-18000000|1732377623983
1726412|-18000000|1732377624023
1723166|-18000000|1732377624063
1722226|-18000000|1732377624103
1738075|-18000000|1732377624143
1746075|-18000000|1732377624183
1755156|-18000000|1732377624223
1767041|-18000000|1732377624263
1791411|-18000000|1732377624303
1821522|-18000000|1732377624343
1856158|-18000000|1732377624383
1869359|-18000000|1732377624423
1871795|-18000000|1732377624463
1880971|-18000000|1732377624503
1877422|-18000000|1732377624543
1888149|-18000000|1732377624583
1899303|-18000000|1732377624623
1904276|-18000000|1732377624663
1894026|-18000000|1732377624703
1901671|-18000000|1732377624743
1890949|-18000000|1732377624783
1881054|-18000000|1732377624823
1856641|-18000000|1732377624863
1815137|-18000000|1732377624903
1823551|-18000000|1732377624943
1840922|-18000000|1732377624983
1848335|-18000000|1732377625023
1840166|-18000000|1732377625063
1844045|-18000000|1732377625103
1857018|-18000000|1732377625143
1867010|-18000000|1732377625183
1865292|-18000000|1732377625223
1885382|-18000000|1732377625263
1906728|-18000000|1732377625303
1925401|-18000000|1732377625343
1936095|-18000000|1732377625383
1934983|-18000000|1732377625423
1947884|-18000000|1732377625463
1969180|-18000000|1732377625503
1982231|-18000000|1732377625543
1996735|-18000000|1732377625583
1976207|-18000000|1732377625623
1966377|-18000000|1732377625663
1961297|-18000000|1732377625703
1966000|-18000000|1732377625743
1974843|-18000000|1732377625783
1995196|-18000000|1732377625823
2012452|-18000000|1732377625863
2026437|-18000000|1732377625903
2043602|-18000000|1732377625943
2046731|-18000000|1732377625983
2052411|-18000000|1732377626023
2060128|-18000000|1732377626063
2056821|-18000000|1732377626103
2055728|-18000000|1732377626143
2060577|-18000000|1732377626183
2062040|-18000000|1732377626223
2057167|-18000000|1732377626263
2050101|-18000000|1732377626303
2046663|-18000000|1732377626343
2043223|-18000000|1732377626383
2040259|-18000000|1732377626423
2034809|-18000000|1732377626463
2031353|-18000000|1732377626503
2037277|-18000000|1732377626543
2044776|-18000000|1732377626583
2053953|-18000000|1732377626623
2068320|-18000000|1732377626663
2081560|-18000000|1732377626703
2086741|-18000000|1732377626743
2084966|-18000000|1732377626783
2088802|-18000000|1732377626823
2101872|-18000000|1732377626863
2111250|-18000000|1732377626903
2102683|-18000000|1732377626943
2081660|-18000000|1732377626983
2070042|-18000000|1732377627023
2065021|-18000000|1732377627063
2058929|-18000000|1732377627103
2044870|-18000000|1732377627143
2022415|-18000000|1732377627183
1980674|-18000000|1732377627223
1946490|-18000000|1732377627263
1913095|-18000000|1732377627303
1892931|-18000000|1732377627343
1881945|-18000000|1732377627383
1875818|-18000000|1732377627423
1880095|-18000000|1732377627463
1884234|-18000000|1732377627503
1903584|-18000000|1732377627543
1919810|-18000000|1732377627583
1936532|-18000000|1732377627623
1955439|-18000000|1732377627663
1951634|-18000000|1732377627703
1965865|-18000000|1732377627743
1986250|-18000000|1732377627783
2006691|-18000000|1732377627823
2034624|-18000000|1732377627863
2061825|-18000000|1732377627903
2095932|-18000000|1732377627943
2113149|-18000000|1732377627984
2111490|-18000000|1732377628025
2110738|-18000000|1732377628064
2097404|-18000000|1732377628103
2095765|-18000000|1732377628143
2101694|-18000000|1732377628183
2108051|-18000000|1732377628223
2115970|-18000000|1732377628263
2124907|-18000000|1732377628303
2133721|-18000000|1732377628343
2137856|-18000000|1732377628383
2140526|-18000000|1732377628423
2142727|-18000000|1732377628463
2145805|-18000000|1732377628503
2146740|-18000000|1732377628543
2148189|-18000000|1732377628583
2149408|-18000000|1732377628623
2149594|-18000000|1732377628663
2150224|-18000000|1732377628703
2149161|-18000000|1732377628743
2147576|-18000000|1732377628783
2142279|-18000000|1732377628823
2133235|-18000000|1732377628863
2107438|-18000000|1732377628903
2057395|-18000000|1732377628943
2021093|-18000000|1732377628983
2016582|-18000000|1732377629023
1994653|-18000000|1732377629063
1979515|-18000000|1732377629103
1980035|-18000000|1732377629143
1982369|-18000000|1732377629183
1981874|-18000000|1732377629223
1975345|-18000000|1732377629263
1959482|-18000000|1732377629303
1945437|-18000000|1732377629343
1938401|-18000000|1732377629383
1937327|-18000000|1732377629423
1937121|-18000000|1732377629463
1920613|-18000000|1732377629503
1918007|-18000000|1732377629543
1915288|-18000000|1732377629583
1909494|-18000000|1732377629623
1909679|-18000000|1732377629663
1925208|-18000000|1732377629703
1949511|-18000000|1732377629743
1955603|-18000000|1732377629783
1960959|-18000000|1732377629823
1963690|-18000000|1732377629863
1959911|-18000000|1732377629903
1952743|-18000000|1732377629943
1951914|-18000000|1732377629983
1948438|-18000000|1732377630023
1943339|-18000000|1732377630063
1937108|-18000000|1732377630103
1937245|-18000000|1732377630143
1945334|-18000000|1732377630183
1948393|-18000000|1732377630223
1944249|-18000000|1732377630263
1939641|-18000000|1732377630303
1933038|-18000000|1732377630343
1923987|-18000000|1732377630383
1929427|-18000000|1732377630423
1935688|-18000000|1732377630463
1931137|-18000000|1732377630503
1921274|-18000000|1732377630543
1913850|-18000000|1732377630583
1910885|-18000000|1732377630623
1921635|-18000000|1732377630663
1921959|-18000000|1732377630703
1913628|-18000000|1732377630743
1907469|-18000000|1732377630783
1903140|-18000000|1732377630823
1903708|-18000000|1732377630863
1905999|-18000000|1732377630903
1918140|-18000000|1732377630943
1951600|-18000000|1732377630983
2004569|-18000000|1732377631023
2020709|-18000000|1732377631063
2020338|-18000000|1732377631103
2009787|-18000000|1732377631143
1995981|-18000000|1732377631183
2002142|-18000000|1732377631223
2014223|-18000000|1732377631263
2015148|-18000000|1732377631303
2013984|-18000000|1732377631343
2017704|-18000000|1732377631383
2016727|-18000000|1732377631423
2009548|-18000000|1732377631463
2011573|-18000000|1732377631503
2019846|-18000000|1732377631543
2023044|-18000000|1732377631583
2031180|-18000000|1732377631623
2047200|-18000000|1732377631663
2049114|-18000000|1732377631703
2037019|-18000000|1732377631743
2019194|-18000000|1732377631783
1986639|-18000000|1732377631823
1948383|-18000000|1732377631863
1935417|-18000000|1732377631903
1935853|-18000000|1732377631943
1940629|-18000000|1732377631983
1948360|-18000000|1732377632023
1957518|-18000000|1732377632063
1952436|-18000000|1732377632103
1946536|-18000000|1732377632143
1956176|-18000000|1732377632183
1973852|-18000000|1732377632223
1989497|-18000000|1732377632263
2003936|-18000000|1732377632303
2011095|-18000000|1732377632343
2012496|-18000000|1732377632383
2016101|-18000000|1732377632423
2019837|-18000000|1732377632463
2015333|-18000000|1732377632503
2011801|-18000000|1732377632543
2014494|-18000000|1732377632583
2004815|-18000000|1732377632623
2002857|-18000000|1732377632663
2002327|-18000000|1732377632703
2000456|-18000000|1732377632743
2008323|-18000000|1732377632783
1998183|-18000000|1732377632823
1982337|-18000000|1732377632863
1980546|-18000000|1732377632903
1981937|-18000000|1732377632943
1986888|-18000000|1732377632983
1988616|-18000000|1732377633023
1990939|-18000000|1732377633063
1973245|-18000000|1732377633103
1941604|-18000000|1732377633143
1910913|-18000000|1732377633183
1872602|-18000000|1732377633223
1855507|-18000000|1732377633263
1829265|-18000000|1732377633303
1817095|-18000000|1732377633343
1807803|-18000000|1732377633383
1811961|-18000000|1732377633423
1820485|-18000000|1732377633463
1808977|-18000000|1732377633503
1810412|-18000000|1732377633543
1818621|-18000000|1732377633583
1813561|-18000000|1732377633623
1808055|-18000000|1732377633663
1800616|-18000000|1732377633703
1782746|-18000000|1732377633743
1773214|-18000000|1732377633783
1773973|-18000000|1732377633823
1778967|-18000000|1732377633863
1767628|-18000000|1732377633903
1763662|-18000000|1732377633943
1767403|-18000000|1732377633983
1770733|-18000000|1732377634023
1765952|-18000000|1732377634063
1763435|-18000000|1732377634103
1762927|-18000000|1732377634143
1760316|-18000000|1732377634183
1758557|-18000000|1732377634223
1758387|-18000000|1732377634263
1756626|-18000000|1732377634303
1755645|-18000000|1732377634343
1754607|-18000000|1732377634383
1754432|-18000000|1732377634423
1755065|-18000000|1732377634463
1754661|-18000000|1732377634503
1753587|-18000000|1732377634543
1753668|-18000000|1732377634583
1753173|-18000000|1732377634623
1753256|-18000000|1732377634663
1755457|-18000000|1732377634703
1755069|-18000000|1732377634743
1753887|-18000000|1732377634783
1754703|-18000000|1732377634823
1757007|-18000000|1732377634863
1754151|-18000000|1732377634903
1750426|-18000000|1732377634943
1748027|-18000000|1732377634983
1740828|-18000000|1732377635023
1740467|-18000000|1732377635063
1740400|-18000000|1732377635103
1734625|-18000000|1732377635143
1732748|-18000000|1732377635183
1733228|-18000000|1732377635223
1738939|-18000000|1732377635263
1748885|-18000000|1732377635303
1775525|-18000000|1732377635343
1800166|-18000000|1732377635383
1825967|-18000000|1732377635423
1838623|-18000000|1732377635463
1848091|-18000000|1732377635503
1856162|-18000000|1732377635543
1854393|-18000000|1732377635583
1860773|-18000000|1732377635623
1871679|-18000000|1732377635663
1881467|-18000000|1732377635703
1885033|-18000000|1732377635743
1888628|-18000000|1732377635783
1893304|-18000000|1732377635823
1901006|-18000000|1732377635863
1905850|-18000000|1732377635903
1911455|-18000000|1732377635943
1916365|-18000000|1732377635983
1923233|-18000000|1732377636023
1934684|-18000000|1732377636063
1944351|-18000000|1732377636103
1957014|-18000000|1732377636143
1981558|-18000000|1732377636183
2004361|-18000000|1732377636223
2022353|-18000000|1732377636263
2030110|-18000000|1732377636303
2030642|-18000000|1732377636343
2030276|-18000000|1732377636383
2022231|-18000000|1732377636423
2006109|-18000000|1732377636463
1975588|-18000000|1732377636503
1962407|-18000000|1732377636543
1951118|-18000000|1732377636583
1940898|-18000000|1732377636623
1939694|-18000000|1732377636663
1938729|-18000000|1732377636703
1933688|-18000000|1732377636743
1930654|-18000000|1732377636783
1928006|-18000000|1732377636823
1924411|-18000000|1732377636863
1919910|-18000000|1732377636903
1915740|-18000000|1732377636943
1910663|-18000000|1732377636983
1908653|-18000000|1732377637023
1907541|-18000000|1732377637063
1906580|-18000000|1732377637103
1906041|-18000000|1732377637143
