WEAR_PPG_GREEN
ppg|timeOffset|timestamp
678838|-18000000|1732201207261
678906|-18000000|1732201207301
675553|-18000000|1732201207341
678986|-18000000|1732201207381
678817|-18000000|1732201207421
678849|-18000000|1732201207461
675673|-18000000|1732201207501
678871|-18000000|1732201207541
678964|-18000000|1732201207581
678896|-18000000|1732201207621
678888|-18000000|1732201207661
678913|-18000000|1732201207701
678819|-18000000|1732201207741
678927|-18000000|1732201207781
678919|-18000000|1732201207821
673196|-18000000|1732201207861
678957|-18000000|1732201207901
678886|-18000000|1732201207941
678946|-18000000|1732201207981
682007|-18000000|1732201208021
678944|-18000000|1732201208061
678817|-18000000|1732201208101
678947|-18000000|1732201208141
674162|-18000000|1732201208181
678996|-18000000|1732201208221
678833|-18000000|1732201208261
678895|-18000000|1732201208301
678914|-18000000|1732201208341
678946|-18000000|1732201208381
678836|-18000000|1732201208421
678950|-18000000|1732201208461
678854|-18000000|1732201208501
683889|-18000000|1732201208541
678915|-18000000|1732201208581
678848|-18000000|1732201208621
678904|-18000000|1732201208661
678165|-18000000|1732201208701
678844|-18000000|1732201208741
678937|-18000000|1732201208781
678873|-18000000|1732201208821
684981|-18000000|1732201208861
678917|-18000000|1732201208901
678710|-18000000|1732201208941
678838|-18000000|1732201208981
678826|-18000000|1732201209021
678887|-18000000|1732201209061
678868|-18000000|1732201209101
678879|-18000000|1732201209141
678939|-18000000|1732201209181
672674|-18000000|1732201209221
678892|-18000000|1732201209261
678851|-18000000|1732201209301
678974|-18000000|1732201209341
682727|-18000000|1732201209381
678887|-18000000|1732201209421
678895|-18000000|1732201209461
678879|-18000000|1732201209501
677263|-18000000|1732201209541
678828|-18000000|1732201209581
678834|-18000000|1732201209621
678826|-18000000|1732201209661
678877|-18000000|1732201209701
678777|-18000000|1732201209741
678888|-18000000|1732201209781
678802|-18000000|1732201209821
678825|-18000000|1732201209861
672622|-18000000|1732201209901
678862|-18000000|1732201209941
678849|-18000000|1732201209981
678889|-18000000|1732201210021
674111|-18000000|1732201210061
678834|-18000000|1732201210101
678915|-18000000|1732201210141
678830|-18000000|1732201210181
680129|-18000000|1732201210221
678872|-18000000|1732201210261
678645|-18000000|1732201210301
678965|-18000000|1732201210341
678841|-18000000|1732201210381
678813|-18000000|1732201210421
678876|-18000000|1732201210461
678827|-18000000|1732201210501
678865|-18000000|1732201210541
685270|-18000000|1732201210581
678931|-18000000|1732201210621
678833|-18000000|1732201210661
678945|-18000000|1732201210701
675182|-18000000|1732201210741
678848|-18000000|1732201210781
678830|-18000000|1732201210821
678745|-18000000|1732201210861
677091|-18000000|1732201210901
678900|-18000000|1732201210941
678903|-18000000|1732201210981
678903|-18000000|1732201211021
678717|-18000000|1732201211061
678856|-18000000|1732201211101
678896|-18000000|1732201211141
678912|-18000000|1732201211181
678864|-18000000|1732201211221
679747|-18000000|1732201211261
678867|-18000000|1732201211301
678860|-18000000|1732201211341
678839|-18000000|1732201211381
683095|-18000000|1732201211421
678867|-18000000|1732201211461
678795|-18000000|1732201211501
678922|-18000000|1732201211541
684541|-18000000|1732201211581
678837|-18000000|1732201211621
678885|-18000000|1732201211661
676142|-18000000|1732201211701
678855|-18000000|1732201211741
678864|-18000000|1732201211781
678955|-18000000|1732201211821
678802|-18000000|1732201211861
673874|-18000000|1732201211901
678820|-18000000|1732201211941
678869|-18000000|1732201211981
678897|-18000000|1732201212021
676185|-18000000|1732201212061
678897|-18000000|1732201212101
678898|-18000000|1732201212141
678901|-18000000|1732201212181
684940|-18000000|1732201212221
678800|-18000000|1732201212261
678892|-18000000|1732201212301
678901|-18000000|1732201212341
676862|-18000000|1732201212381
678920|-18000000|1732201212421
678899|-18000000|1732201212461
678867|-18000000|1732201212501
678858|-18000000|1732201212541
672833|-18000000|1732201212581
678824|-18000000|1732201212621
678850|-18000000|1732201212661
678864|-18000000|1732201212701
682954|-18000000|1732201212741
678895|-18000000|1732201212781
678880|-18000000|1732201212821
678819|-18000000|1732201212861
679215|-18000000|1732201212901
678874|-18000000|1732201212941
678895|-18000000|1732201212981
678886|-18000000|1732201213021
678265|-18000000|1732201213061
678918|-18000000|1732201213101
678799|-18000000|1732201213141
678832|-18000000|1732201213181
678894|-18000000|1732201213221
674236|-18000000|1732201213261
678879|-18000000|1732201213301
678805|-18000000|1732201213341
678860|-18000000|1732201213381
673240|-18000000|1732201213421
678929|-18000000|1732201213461
678806|-18000000|1732201213501
678845|-18000000|1732201213541
679532|-18000000|1732201213581
678924|-18000000|1732201213621
678934|-18000000|1732201213661
678854|-18000000|1732201213701
675018|-18000000|1732201213741
678933|-18000000|1732201213781
678868|-18000000|1732201213821
678791|-18000000|1732201213861
678874|-18000000|1732201213901
672666|-18000000|1732201213941
678910|-18000000|1732201213981
678874|-18000000|1732201214021
678796|-18000000|1732201214061
673107|-18000000|1732201214101
678873|-18000000|1732201214141
678806|-18000000|1732201214181
678909|-18000000|1732201214221
684146|-18000000|1732201214261
678806|-18000000|1732201214301
678848|-18000000|1732201214341
678856|-18000000|1732201214381
673387|-18000000|1732201214421
678902|-18000000|1732201214461
678872|-18000000|1732201214501
678866|-18000000|1732201214541
678818|-18000000|1732201214581
678874|-18000000|1732201214621
678951|-18000000|1732201214661
678886|-18000000|1732201214701
678877|-18000000|1732201214741
677131|-18000000|1732201214781
678883|-18000000|1732201214821
678816|-18000000|1732201214861
678769|-18000000|1732201214901
684831|-18000000|1732201214941
678869|-18000000|1732201214981
678872|-18000000|1732201215021
678854|-18000000|1732201215061
684756|-18000000|1732201215101
678756|-18000000|1732201215141
678869|-18000000|1732201215181
678859|-18000000|1732201215221
678888|-18000000|1732201215261
678817|-18000000|1732201215301
678937|-18000000|1732201215341
678786|-18000000|1732201215381
678864|-18000000|1732201215421
680554|-18000000|1732201215461
678839|-18000000|1732201215501
678892|-18000000|1732201215541
678804|-18000000|1732201215581
684900|-18000000|1732201215621
678869|-18000000|1732201215661
678881|-18000000|1732201215701
678851|-18000000|1732201215741
673518|-18000000|1732201215781
678882|-18000000|1732201215821
678857|-18000000|1732201215861
678841|-18000000|1732201215901
678859|-18000000|1732201215941
678838|-18000000|1732201215981
678895|-18000000|1732201216021
678899|-18000000|1732201216061
678899|-18000000|1732201216101
672462|-18000000|1732201216141
678858|-18000000|1732201216181
678815|-18000000|1732201216221
678860|-18000000|1732201216261
685054|-18000000|1732201216301
678903|-18000000|1732201216341
678900|-18000000|1732201216381
678776|-18000000|1732201216421
683750|-18000000|1732201216461
678877|-18000000|1732201216501
678818|-18000000|1732201216541
678883|-18000000|1732201216581
678903|-18000000|1732201216621
678797|-18000000|1732201216661
678836|-18000000|1732201216701
678907|-18000000|1732201216741
678966|-18000000|1732201216781
679474|-18000000|1732201216821
678899|-18000000|1732201216861
678838|-18000000|1732201216901
673765|-18000000|1732201216941
678900|-18000000|1732201216981
678865|-18000000|1732201217021
678784|-18000000|1732201217061
675340|-18000000|1732201217101
678897|-18000000|1732201217141
678829|-18000000|1732201217181
678850|-18000000|1732201217221
678928|-18000000|1732201217261
678906|-18000000|1732201217301
678837|-18000000|1732201217341
678844|-18000000|1732201217381
678807|-18000000|1732201217421
683047|-18000000|1732201217461
678853|-18000000|1732201217501
678839|-18000000|1732201217541
678880|-18000000|1732201217581
676057|-18000000|1732201217621
678936|-18000000|1732201217661
678754|-18000000|1732201217701
678795|-18000000|1732201217741
684120|-18000000|1732201217781
678859|-18000000|1732201217821
678901|-18000000|1732201217861
678835|-18000000|1732201217901
678904|-18000000|1732201217941
678870|-18000000|1732201217981
678894|-18000000|1732201218021
678903|-18000000|1732201218061
678909|-18000000|1732201218101
684325|-18000000|1732201218141
678930|-18000000|1732201218181
678814|-18000000|1732201218221
678937|-18000000|1732201218261
672958|-18000000|1732201218301
678937|-18000000|1732201218341
678919|-18000000|1732201218381
678829|-18000000|1732201218421
672841|-18000000|1732201218461
678846|-18000000|1732201218501
678902|-18000000|1732201218541
678939|-18000000|1732201218581
678898|-18000000|1732201218621
678727|-18000000|1732201218661
678904|-18000000|1732201218701
678906|-18000000|1732201218741
678748|-18000000|1732201218781
673607|-18000000|1732201218821
678896|-18000000|1732201218861
678843|-18000000|1732201218901
678859|-18000000|1732201218941
678216|-18000000|1732201218981
678932|-18000000|1732201219021
678885|-18000000|1732201219061
678786|-18000000|1732201219101
684718|-18000000|1732201219141
678854|-18000000|1732201219181
678841|-18000000|1732201219221
678909|-18000000|1732201219261
678867|-18000000|1732201219301
678806|-18000000|1732201219341
678882|-18000000|1732201219381
678793|-18000000|1732201219421
678827|-18000000|1732201219461
672721|-18000000|1732201219501
678899|-18000000|1732201219541
678790|-18000000|1732201219581
678730|-18000000|1732201219621
673035|-18000000|1732201219661
678866|-18000000|1732201219701
678815|-18000000|1732201219741
678862|-18000000|1732201219781
684438|-18000000|1732201219821
678783|-18000000|1732201219861
678769|-18000000|1732201219901
678766|-18000000|1732201219941
678820|-18000000|1732201219982
678924|-18000000|1732201220023
678912|-18000000|1732201220062
678797|-18000000|1732201220101
678905|-18000000|1732201220140
674505|-18000000|1732201220179
678835|-18000000|1732201220219
678905|-18000000|1732201220259
678844|-18000000|1732201220299
682763|-18000000|1732201220339
678780|-18000000|1732201220379
678846|-18000000|1732201220419
678887|-18000000|1732201220459
682583|-18000000|1732201220499
678909|-18000000|1732201220539
678838|-18000000|1732201220579
678870|-18000000|1732201220619
678808|-18000000|1732201220659
678876|-18000000|1732201220699
678802|-18000000|1732201220739
678821|-18000000|1732201220779
678868|-18000000|1732201220819
680715|-18000000|1732201220859
678857|-18000000|1732201220899
678866|-18000000|1732201220939
678875|-18000000|1732201220979
673650|-18000000|1732201221019
678823|-18000000|1732201221059
678856|-18000000|1732201221099
678806|-18000000|1732201221139
678952|-18000000|1732201221179
678920|-18000000|1732201221219
678875|-18000000|1732201221259
678753|-18000000|1732201221299
678844|-18000000|1732201221339
678892|-18000000|1732201221379
678868|-18000000|1732201221419
678843|-18000000|1732201221459
678697|-18000000|1732201221499
684902|-18000000|1732201221539
678771|-18000000|1732201221579
678903|-18000000|1732201221619
678850|-18000000|1732201221659
675537|-18000000|1732201221699
678830|-18000000|1732201221739
678819|-18000000|1732201221779
678773|-18000000|1732201221819
681690|-18000000|1732201221859
678940|-18000000|1732201221899
678746|-18000000|1732201221939
678929|-18000000|1732201221979
678834|-18000000|1732201222019
678841|-18000000|1732201222059
678830|-18000000|1732201222099
678817|-18000000|1732201222139
678808|-18000000|1732201222179
679702|-18000000|1732201222219
678849|-18000000|1732201222259
678762|-18000000|1732201222299
678739|-18000000|1732201222339
678887|-18000000|1732201222379
678915|-18000000|1732201222419
678835|-18000000|1732201222459
684849|-18000000|1732201222499
678917|-18000000|1732201222539
678811|-18000000|1732201222579
678766|-18000000|1732201222619
678811|-18000000|1732201222659
678817|-18000000|1732201222699
678828|-18000000|1732201222739
678821|-18000000|1732201222779
678807|-18000000|1732201222819
672775|-18000000|1732201222859
678813|-18000000|1732201222899
678724|-18000000|1732201222939
678821|-18000000|1732201222979
684100|-18000000|1732201223019
678800|-18000000|1732201223059
678828|-18000000|1732201223099
678735|-18000000|1732201223139
681630|-18000000|1732201223179
678838|-18000000|1732201223219
678818|-18000000|1732201223259
678776|-18000000|1732201223299
678851|-18000000|1732201223339
678761|-18000000|1732201223379
678753|-18000000|1732201223419
678918|-18000000|1732201223459
678696|-18000000|1732201223499
683054|-18000000|1732201223539
678832|-18000000|1732201223579
678861|-18000000|1732201223619
678780|-18000000|1732201223659
682844|-18000000|1732201223699
678765|-18000000|1732201223739
678916|-18000000|1732201223779
678875|-18000000|1732201223819
673447|-18000000|1732201223859
678848|-18000000|1732201223899
678755|-18000000|1732201223939
678794|-18000000|1732201223979
678814|-18000000|1732201224019
678753|-18000000|1732201224059
678776|-18000000|1732201224099
678812|-18000000|1732201224139
678869|-18000000|1732201224179
684783|-18000000|1732201224219
678881|-18000000|1732201224259
678792|-18000000|1732201224299
678797|-18000000|1732201224339
678136|-18000000|1732201224379
678830|-18000000|1732201224419
678787|-18000000|1732201224459
678804|-18000000|1732201224499
683679|-18000000|1732201224539
678812|-18000000|1732201224579
678774|-18000000|1732201224619
678781|-18000000|1732201224659
678849|-18000000|1732201224699
678836|-18000000|1732201224739
678769|-18000000|1732201224779
678832|-18000000|1732201224819
678832|-18000000|1732201224859
684112|-18000000|1732201224899
678870|-18000000|1732201224939
678795|-18000000|1732201224979
678954|-18000000|1732201225019
684708|-18000000|1732201225059
678796|-18000000|1732201225099
678826|-18000000|1732201225139
678803|-18000000|1732201225179
684499|-18000000|1732201225219
678812|-18000000|1732201225259
678815|-18000000|1732201225299
678872|-18000000|1732201225339
678841|-18000000|1732201225379
678854|-18000000|1732201225419
678865|-18000000|1732201225459
678820|-18000000|1732201225499
678755|-18000000|1732201225539
684753|-18000000|1732201225579
678902|-18000000|1732201225619
678804|-18000000|1732201225659
678745|-18000000|1732201225699
672430|-18000000|1732201225739
678832|-18000000|1732201225779
678790|-18000000|1732201225819
678844|-18000000|1732201225859
672929|-18000000|1732201225899
678859|-18000000|1732201225939
678856|-18000000|1732201225979
678751|-18000000|1732201226019
678812|-18000000|1732201226059
678879|-18000000|1732201226099
678712|-18000000|1732201226139
678810|-18000000|1732201226179
678864|-18000000|1732201226219
675107|-18000000|1732201226259
678888|-18000000|1732201226299
678840|-18000000|1732201226339
678831|-18000000|1732201226379
673859|-18000000|1732201226419
678892|-18000000|1732201226459
678854|-18000000|1732201226499
678795|-18000000|1732201226539
684174|-18000000|1732201226579
678739|-18000000|1732201226619
678805|-18000000|1732201226659
678825|-18000000|1732201226699
678852|-18000000|1732201226739
678767|-18000000|1732201226779
678824|-18000000|1732201226819
678820|-18000000|1732201226859
678837|-18000000|1732201226899
684349|-18000000|1732201226939
678887|-18000000|1732201226979
678846|-18000000|1732201227019
678831|-18000000|1732201227059
672571|-18000000|1732201227099
678880|-18000000|1732201227139
678860|-18000000|1732201227179
678848|-18000000|1732201227219
682806|-18000000|1732201227259
678890|-18000000|1732201227299
678830|-18000000|1732201227339
678888|-18000000|1732201227379
679387|-18000000|1732201227419
678893|-18000000|1732201227459
678798|-18000000|1732201227499
678882|-18000000|1732201227539
678799|-18000000|1732201227579
672885|-18000000|1732201227619
678863|-18000000|1732201227659
678856|-18000000|1732201227699
678823|-18000000|1732201227739
677863|-18000000|1732201227779
678893|-18000000|1732201227819
678826|-18000000|1732201227859
678877|-18000000|1732201227899
681681|-18000000|1732201227939
678795|-18000000|1732201227979
678809|-18000000|1732201228019
678869|-18000000|1732201228059
678833|-18000000|1732201228099
678847|-18000000|1732201228139
678902|-18000000|1732201228179
678808|-18000000|1732201228219
676241|-18000000|1732201228259
678827|-18000000|1732201228299
678847|-18000000|1732201228339
678742|-18000000|1732201228379
675105|-18000000|1732201228419
678804|-18000000|1732201228459
678760|-18000000|1732201228499
678764|-18000000|1732201228539
684174|-18000000|1732201228579
678808|-18000000|1732201228619
678773|-18000000|1732201228659
678847|-18000000|1732201228699
680032|-18000000|1732201228739
678827|-18000000|1732201228779
678855|-18000000|1732201228819
678876|-18000000|1732201228859
678687|-18000000|1732201228899
675478|-18000000|1732201228939
678763|-18000000|1732201228979
678858|-18000000|1732201229019
678860|-18000000|1732201229059
677168|-18000000|1732201229099
678798|-18000000|1732201229139
678659|-18000000|1732201229179
678809|-18000000|1732201229219
683772|-18000000|1732201229259
678780|-18000000|1732201229299
678759|-18000000|1732201229339
678822|-18000000|1732201229379
678296|-18000000|1732201229419
678718|-18000000|1732201229459
678813|-18000000|1732201229499
678830|-18000000|1732201229539
678796|-18000000|1732201229579
684449|-18000000|1732201229619
678846|-18000000|1732201229659
678772|-18000000|1732201229699
678760|-18000000|1732201229739
684714|-18000000|1732201229779
678691|-18000000|1732201229819
678876|-18000000|1732201229859
678772|-18000000|1732201229899
680643|-18000000|1732201229939
678841|-18000000|1732201229979
678826|-18000000|1732201230019
678854|-18000000|1732201230059
681813|-18000000|1732201230099
678765|-18000000|1732201230139
678739|-18000000|1732201230179
678860|-18000000|1732201230219
678767|-18000000|1732201230259
677687|-18000000|1732201230299
678780|-18000000|1732201230339
678812|-18000000|1732201230379
678843|-18000000|1732201230419
675175|-18000000|1732201230459
678813|-18000000|1732201230499
678768|-18000000|1732201230539
678785|-18000000|1732201230579
683341|-18000000|1732201230619
678887|-18000000|1732201230659
678872|-18000000|1732201230699
678793|-18000000|1732201230739
684690|-18000000|1732201230779
678851|-18000000|1732201230819
678897|-18000000|1732201230859
678830|-18000000|1732201230899
678775|-18000000|1732201230939
678890|-18000000|1732201230979
678801|-18000000|1732201231019
678845|-18000000|1732201231059
678892|-18000000|1732201231099
673864|-18000000|1732201231139
678770|-18000000|1732201231179
678888|-18000000|1732201231219
678864|-18000000|1732201231259
683217|-18000000|1732201231299
678751|-18000000|1732201231339
678747|-18000000|1732201231379
678859|-18000000|1732201231419
676359|-18000000|1732201231459
678833|-18000000|1732201231499
678776|-18000000|1732201231539
678740|-18000000|1732201231579
678694|-18000000|1732201231619
678861|-18000000|1732201231659
678803|-18000000|1732201231699
678814|-18000000|1732201231739
678759|-18000000|1732201231779
685396|-18000000|1732201231819
678777|-18000000|1732201231859
678787|-18000000|1732201231899
678797|-18000000|1732201231939
683187|-18000000|1732201231979
678799|-18000000|1732201232019
678742|-18000000|1732201232058
678734|-18000000|1732201232097
680976|-18000000|1732201232136
678842|-18000000|1732201232176
678812|-18000000|1732201232216
678764|-18000000|1732201232256
678767|-18000000|1732201232296
678759|-18000000|1732201232336
678628|-18000000|1732201232376
678812|-18000000|1732201232416
678795|-18000000|1732201232456
682246|-18000000|1732201232496
678785|-18000000|1732201232536
678816|-18000000|1732201232576
678813|-18000000|1732201232616
684683|-18000000|1732201232656
678767|-18000000|1732201232696
678771|-18000000|1732201232736
678712|-18000000|1732201232776
683988|-18000000|1732201232816
678841|-18000000|1732201232856
678732|-18000000|1732201232896
678812|-18000000|1732201232936
678692|-18000000|1732201232976
678791|-18000000|1732201233016
678803|-18000000|1732201233056
678833|-18000000|1732201233096
678819|-18000000|1732201233136
679870|-18000000|1732201233176
678833|-18000000|1732201233216
678826|-18000000|1732201233256
678858|-18000000|1732201233296
677974|-18000000|1732201233336
678679|-18000000|1732201233376
678776|-18000000|1732201233416
678810|-18000000|1732201233456
673141|-18000000|1732201233496
678732|-18000000|1732201233536
678741|-18000000|1732201233576
678847|-18000000|1732201233616
678787|-18000000|1732201233656
678819|-18000000|1732201233696
678817|-18000000|1732201233736
678753|-18000000|1732201233776
682329|-18000000|1732201233816
678776|-18000000|1732201233856
678741|-18000000|1732201233896
678906|-18000000|1732201233936
672934|-18000000|1732201233976
678751|-18000000|1732201234016
678830|-18000000|1732201234056
678852|-18000000|1732201234096
676816|-18000000|1732201234136
678792|-18000000|1732201234176
678797|-18000000|1732201234216
678894|-18000000|1732201234256
678904|-18000000|1732201234296
678839|-18000000|1732201234336
678780|-18000000|1732201234376
678797|-18000000|1732201234416
678821|-18000000|1732201234456
684986|-18000000|1732201234496
678830|-18000000|1732201234536
678793|-18000000|1732201234576
678830|-18000000|1732201234616
673138|-18000000|1732201234656
678830|-18000000|1732201234696
678751|-18000000|1732201234736
678756|-18000000|1732201234776
677955|-18000000|1732201234816
678698|-18000000|1732201234856
678834|-18000000|1732201234896
678766|-18000000|1732201234936
678836|-18000000|1732201234976
678722|-18000000|1732201235016
678802|-18000000|1732201235056
678774|-18000000|1732201235096
678809|-18000000|1732201235136
683304|-18000000|1732201235176
678808|-18000000|1732201235216
678780|-18000000|1732201235256
678678|-18000000|1732201235296
677818|-18000000|1732201235336
678789|-18000000|1732201235376
678838|-18000000|1732201235416
678835|-18000000|1732201235456
677891|-18000000|1732201235496
678835|-18000000|1732201235536
678833|-18000000|1732201235576
678736|-18000000|1732201235616
678818|-18000000|1732201235656
678752|-18000000|1732201235696
678883|-18000000|1732201235736
678733|-18000000|1732201235776
678834|-18000000|1732201235816
673109|-18000000|1732201235856
678805|-18000000|1732201235896
678757|-18000000|1732201235936
678752|-18000000|1732201235976
676892|-18000000|1732201236016
678773|-18000000|1732201236056
678729|-18000000|1732201236096
678775|-18000000|1732201236136
683106|-18000000|1732201236176
678771|-18000000|1732201236216
678756|-18000000|1732201236256
678792|-18000000|1732201236296
678751|-18000000|1732201236336
678803|-18000000|1732201236376
678807|-18000000|1732201236416
678770|-18000000|1732201236456
678662|-18000000|1732201236496
673036|-18000000|1732201236536
678778|-18000000|1732201236576
678814|-18000000|1732201236616
678738|-18000000|1732201236656
672824|-18000000|1732201236696
678770|-18000000|1732201236736
678809|-18000000|1732201236776
678740|-18000000|1732201236816
673642|-18000000|1732201236856
678811|-18000000|1732201236896
678850|-18000000|1732201236936
678749|-18000000|1732201236976
678799|-18000000|1732201237016
678721|-18000000|1732201237056
678762|-18000000|1732201237096
678655|-18000000|1732201237136
678770|-18000000|1732201237176
684324|-18000000|1732201237216
678780|-18000000|1732201237256
678828|-18000000|1732201237296
678769|-18000000|1732201237336
673612|-18000000|1732201237376
678817|-18000000|1732201237416
678953|-18000000|1732201237456
678788|-18000000|1732201237496
681772|-18000000|1732201237536
678731|-18000000|1732201237576
678743|-18000000|1732201237616
678756|-18000000|1732201237656
678795|-18000000|1732201237696
678881|-18000000|1732201237736
678787|-18000000|1732201237776
678792|-18000000|1732201237816
678744|-18000000|1732201237856
682991|-18000000|1732201237896
678826|-18000000|1732201237936
678740|-18000000|1732201237976
678780|-18000000|1732201238016
681256|-18000000|1732201238056
678861|-18000000|1732201238096
678729|-18000000|1732201238136
678753|-18000000|1732201238176
681887|-18000000|1732201238216
678837|-18000000|1732201238256
678748|-18000000|1732201238296
678748|-18000000|1732201238336
678754|-18000000|1732201238376
678779|-18000000|1732201238416
678794|-18000000|1732201238456
678738|-18000000|1732201238496
678821|-18000000|1732201238536
675164|-18000000|1732201238576
678758|-18000000|1732201238616
678791|-18000000|1732201238656
678837|-18000000|1732201238696
678732|-18000000|1732201238736
678793|-18000000|1732201238776
678798|-18000000|1732201238816
678722|-18000000|1732201238856
684405|-18000000|1732201238896
678844|-18000000|1732201238936
678848|-18000000|1732201238976
678824|-18000000|1732201239016
678812|-18000000|1732201239056
678811|-18000000|1732201239096
678808|-18000000|1732201239136
678806|-18000000|1732201239176
677444|-18000000|1732201239216
678805|-18000000|1732201239256
678781|-18000000|1732201239296
678717|-18000000|1732201239336
682049|-18000000|1732201239376
678761|-18000000|1732201239416
678842|-18000000|1732201239456
678720|-18000000|1732201239496
681391|-18000000|1732201239536
678793|-18000000|1732201239576
678801|-18000000|1732201239616
678820|-18000000|1732201239656
678737|-18000000|1732201239696
678750|-18000000|1732201239736
678763|-18000000|1732201239776
